month,sector,num_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,area_pre_owned_house_transactions,amount_pre_owned_house_transactions,num_pre_owned_house_transactions,price_pre_owned_house_transactions,num_land_transactions,planned_building_area,transaction_amount,num_new_house_transactions_nearby_sectors,area_new_house_transactions_nearby_sectors,amount_new_house_transactions_nearby_sectors,price_new_house_transactions_nearby_sectors,num_pre_owned_house_transactions_nearby_sectors,amount_pre_owned_house_transactions_nearby_sectors,price_pre_owned_house_transactions_nearby_sectors,num_land_transactions_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,date,month_num,quarter,year,days_in_month,month_sin,month_cos,amount_new_house_transactions_lag_1,amount_new_house_transactions_lag_2,amount_new_house_transactions_lag_3,amount_new_house_transactions_lag_6,amount_new_house_transactions_lag_12,amount_new_house_transactions_rolling_mean_3,amount_new_house_transactions_rolling_std_3,amount_new_house_transactions_rolling_mean_6,amount_new_house_transactions_rolling_std_6,amount_new_house_transactions_rolling_mean_12,amount_new_house_transactions_rolling_std_12,price_change_1m,price_change_3m,price_change_6m,supply_demand_ratio,new_vs_preowned_price_ratio,local_vs_nearby_ratio,ewgm_pred
2022-10-01,sector 1,23,81721,18715.0,100,584.0,54098.0,11.72,7252.0,40477.0,86.0,55814.9476,0.0,0.0,0.0,10.66666667,1435.222222,11048.34778,76980.04955,36.5,7287.0,19093.41019,0.25,18273.75,65972.0,2022-10-01,10,4,2022,31,-0.8660254037844386,0.5000000000000001,32537.37,150994.98,2415.63,3514.44,17255.42,61982.66,78544.41188903064,33517.020000000004,58657.97366214278,21879.999166666672,41835.84038004443,0.02119337706966573,-0.028299306785888434,0.4335508542960391,24.333333333333332,1.4641156069882795,1.6937651318999392,9286.905188442819
2022-11-01,sector 1,16,79030,11387.69,90,621.0,60144.0,12.76,6994.0,37274.0,82.0,53294.25222,0.0,0.0,0.0,4.444444444,609.1111111,5559.825556,91277.69062,39.0,7026.65,18533.86086,0.0,0.0,0.0,2022-11-01,11,4,2022,30,-0.5000000000000004,0.8660254037844384,18715.0,32537.37,150994.98,5676.93,11267.58,67415.78333333334,72710.9074670935,36050.44666666667,57418.15889788685,22001.630833333333,41823.29266140657,-0.03292911246803143,0.011739403172327245,0.18631601068780212,36.529411764705884,1.482871301063898,2.047841617278023,9286.905188442819
2022-12-01,sector 1,42,81385,32888.44,96,399.0,39203.0,7.48,6943.0,35422.0,80.0,51018.2918,0.0,0.0,0.0,15.44444444,1945.0,14843.31111,76315.22422,36.25,8483.25,19686.14028,0.125,26082.75,119758.25,2022-12-01,12,4,2022,31,-2.4492935982947064e-16,1.0,11387.69,18715.0,32537.37,5962.77,24490.89,20880.02,10739.77302953357,37002.24,56858.57972991865,22011.640000000003,41820.504529344566,0.029798810578261392,0.016994689159637533,0.19689103931055785,9.279069767441861,1.5951809037067033,2.215558523146582,9286.905188442819
2023-01-01,sector 1,25,80409,18283.33,91,394.0,38595.0,6.92,7666.0,40735.0,89.0,53137.22932,0.0,0.0,0.0,6.444444444,901.2222222,7419.471111,82326.76612,27.75,5172.25,18292.66136,0.0,0.0,0.0,2023-01-01,1,1,2023,31,0.49999999999999994,0.8660254037844387,32888.44,11387.69,18715.0,2415.63,2116.24,20997.043333333335,10930.523956884685,41489.85166666667,54949.309633974226,22711.435833333333,41935.86241041248,-0.011992381888554449,-0.016054624882221202,-0.043899596913235306,15.153846153846153,1.513204354548109,2.4639042085747165,9286.905188442819
2023-02-01,sector 1,31,79848,22453.37,91,311.0,28828.0,10.22,10775.0,56375.0,133.0,52320.18561,0.0,0.0,0.0,17.11111111,2312.666667,18283.76778,79059.24378,58.25,11890.25,20095.06507,0.0,0.0,0.0,2023-02-01,2,1,2023,28,0.8660254037844386,0.5000000000000001,18283.33,32888.44,11387.69,150994.98,1700.66,20853.153333333335,10978.322121983396,44134.46833333333,53041.33673160937,24058.693333333333,41471.18047923893,-0.006976830951759161,0.010350499810198643,0.022211411672832915,9.71875,1.5261122061564842,1.2279822347298086,9286.905188442819
2023-03-01,sector 1,48,80159,35282.69,92,322.0,29771.0,10.35,14605.0,79102.2,168.0,54161.04074,0.0,0.0,0.0,24.44444444,3316.777778,26975.85111,81331.49978,69.25,15545.7,21146.29667,0.125,34823.0,55489.025,2023-03-01,3,1,2023,31,1.0,6.123233995736766e-17,22453.37,18283.33,32888.44,32537.37,4627.08,24541.713333333333,7523.177050716679,22710.86666666667,8532.21931768876,25788.085833333334,40882.59547578019,0.0038949003105901436,-0.015064201019843959,0.0016744767260230553,6.571428571428571,1.4799848547951888,1.3078876350739514,9286.905188442819
2023-04-01,sector 1,36,79266,26226.17,92,293.0,26923.0,8.84,11477.0,61771.0,130.0,53821.55616,0.0,0.0,0.0,27.0,3678.888889,31704.75778,86180.2537,52.25,11109.75,20191.28538,0.0,0.0,0.0,2023-04-01,4,2,2023,30,0.8660254037844387,-0.49999999999999983,35282.69,22453.37,18283.33,18715.0,3514.44,25339.796666666665,8859.636238521882,23168.420000000002,9211.17013493045,28342.72,40394.97967558077,-0.011140358537406914,-0.014214826698503935,-0.030041237870314874,7.918918918918919,1.4727282696192183,0.8271737323541742,9286.905188442819
2023-05-01,sector 1,34,81153,26991.68,98,310.0,28729.0,8.55,10418.0,54087.0,118.0,51916.87464,0.0,0.0,0.0,29.66666667,4162.666667,35366.19556,84960.43135,54.5,12712.25,20303.0545,0.0,0.0,0.0,2023-05-01,5,2,2023,31,0.49999999999999994,-0.8660254037844387,26226.17,35282.69,22453.37,11387.69,5676.93,27987.41,6593.507235818954,24420.281666666666,8992.688317121381,30235.364166666666,39651.148425121435,0.023805919309666246,0.016343552750225365,0.02686321650006329,8.857142857142858,1.563103277295482,0.7631840628756938,9286.905188442819
2023-06-01,sector 1,19,79580,15355.75,102,345.0,29935.0,9.95,12046.0,69686.0,128.0,57849.90868,1.0,38154.44,218552.0,33.11111111,4738.666667,40415.96333,85289.73692,52.5,11236.5,19900.81913,0.0,0.0,0.0,2023-06-01,6,2,2023,30,1.2246467991473532e-16,-1.0,26991.68,26226.17,35282.69,32888.44,5962.77,29500.180000000004,5022.406576044689,27020.946666666667,6332.852580468106,32011.593333333338,38921.70953379651,-0.019383140487720718,-0.007223144001297421,-0.0221785341279106,17.25,1.3756050132279443,0.37993329371684886,9286.905188442819
2023-07-01,sector 1,8,77980,5570.49,89,337.0,29221.0,10.63,9844.0,51206.5,113.0,52017.9805,0.0,0.0,0.0,22.11111111,3450.0,33260.65444,96407.69404,54.5,12196.25,20230.14721,0.125,24667.25,56309.625,2023-07-01,7,3,2023,31,-0.4999999999999998,-0.8660254037844388,15355.75,26991.68,26226.17,18283.33,2415.63,22857.86666666667,6508.288350267681,24098.831666666665,7084.375877177278,32794.34166666667,38441.71241103363,-0.02010555415933657,-0.01622385385915781,-0.03020806128667186,37.44444444444444,1.499068210304506,0.1674748323192549,9286.905188442819
2023-08-01,sector 1,16,83251,13424.87,101,682.0,68349.0,26.82,9807.0,52387.3,118.0,53418.27266,0.0,0.0,0.0,23.22222222,3452.777778,30829.3,89288.39903,48.75,14536.25,19694.81421,0.125,17026.405,85405.0,2023-08-01,8,3,2023,31,-0.8660254037844384,-0.5000000000000004,5570.49,15355.75,26991.68,22453.37,150994.98,15972.64,10723.910676991694,21980.024999999998,10329.426344024363,33057.246666666666,38225.24193703409,0.06759425493716331,0.025852402252535267,0.04261847510269523,40.11764705882353,1.558445030314645,0.4354440274664859,9286.905188442819
2023-09-01,sector 1,7,81985,6073.04,106,526.0,49625.0,25.6,10346.0,55077.0,116.0,53235.06669,0.0,0.0,0.0,35.22222222,5314.888889,46757.43556,87974.43659,61.0,13330.0,20017.26921,0.125,18370.5,53605.11875,2023-09-01,9,3,2023,30,-1.0,-1.8369701987210297e-16,13424.87,5570.49,15355.75,35282.69,32537.37,11450.37,5182.838604895611,20475.274999999998,10889.134301615735,21593.070833333335,9399.485826939073,-0.015207024540245806,0.03022116109575279,0.022779725295974274,65.75,1.5400273742500266,0.12988116320117535,9286.905188442819
2023-10-01,sector 1,17,81982,13362.85,96,509.0,47995.0,28.93,9085.0,49646.0,104.0,54646.11998,0.0,0.0,0.0,28.33333333,4309.888889,38295.30667,88854.5103,67.5,13748.75,20754.39656,0.125,17802.0,74732.75,2023-10-01,10,4,2023,31,-0.8660254037844386,0.5000000000000001,6073.04,13424.87,5570.49,26226.17,18715.0,8356.133333333333,4396.840646717766,15607.0,9368.35582535559,19387.71,9698.097038617341,-3.659205952311062e-05,0.05132085150038468,0.034264375646557266,28.27777777777778,1.500207147787553,0.3489331259838692,9286.905188442819
2023-11-01,sector 1,21,87442,18562.89,101,489.0,45996.0,31.54,11133.0,54261.8,135.0,48739.60298,0.0,0.0,0.0,20.22222222,3060.333333,27090.16444,88520.30643,71.25,14309.75,18536.54587,0.0,0.0,0.0,2023-11-01,11,4,2023,30,-0.5000000000000004,0.8660254037844384,13362.85,6073.04,13424.87,26991.68,11387.69,10953.586666666668,4226.791152189756,13463.113333333333,7791.307872865795,18941.6975,9853.671310958387,0.06659998536264067,0.05034173763678518,0.07749559474079826,22.227272727272727,1.794027866989675,0.6852008905380221,9286.905188442819
2023-12-01,sector 1,27,85504,21865.82,95,462.0,43405.0,27.77,10648.0,59199.7,126.0,55597.01352,0.0,0.0,0.0,22.88888889,3342.777778,29395.88889,87938.50756,68.75,12912.05,19644.82142,0.5,31999.62,166591.0,2023-12-01,12,4,2023,31,-2.4492935982947064e-16,1.0,18562.89,13362.85,6073.04,15355.75,32888.44,12666.26,6273.995256349524,12058.315,5189.744650757273,19539.630833333333,9567.147365794497,-0.022163262505432213,0.042922485820577005,0.07444081427494353,16.5,1.5378966726795387,0.7438140846066926,9286.905188442819
2024-01-01,sector 1,12,77960,10025.79,107,452.0,42340.0,25.53,9624.0,49434.0,110.0,51365.33666,0.0,0.0,0.0,17.55555556,2568.666667,21878.68778,85175.27035,53.75,10571.0,18733.77343,0.0,0.0,0.0,2024-01-01,1,1,2024,31,0.49999999999999994,0.8660254037844387,21865.82,18562.89,13362.85,5570.49,18283.33,17930.52,4286.612131730202,13143.326666666666,6525.608363138297,18621.079166666666,8654.630919109748,-0.08822979041916168,-0.0490595496572418,-0.0002564760194921911,34.76923076923077,1.5177255196535948,0.45822363192789584,9286.905188442819
2024-02-01,sector 1,8,77489,6276.4,101,450.0,42242.0,27.71,5128.0,24827.0,62.0,48414.58658,0.0,0.0,0.0,14.11111111,2214.222222,19056.26111,86063.00181,34.75,6039.25,17539.38866,0.25,42722.5,91125.0,2024-02-01,2,1,2024,29,0.8660254037844386,0.5000000000000001,10025.79,21865.82,18562.89,13424.87,22453.37,16818.166666666668,6109.797233348242,13885.876666666665,5691.761049417003,17932.950833333332,9005.108014735128,-0.006041559774243255,-0.11382402049358431,-0.06921238183325129,50.0,1.6004969778061087,0.32934428319852094,9286.905188442819
2024-03-01,sector 1,6,84634,4605.35,91,443.0,41612.0,27.9,10656.0,51185.9,135.0,48034.81607,0.0,0.0,0.0,29.11111111,3894.111111,33124.62333,85063.3749,70.5,13038.95,17761.21233,0.0,0.0,0.0,2024-03-01,3,1,2024,31,1.0,6.123233995736766e-17,6276.4,10025.79,21865.82,6073.04,35282.69,12722.67,8137.098701926649,12694.464999999998,6498.546863035134,16584.87,9465.942774046833,0.09220663578056243,-0.010174962574850288,0.0323107885588827,63.285714285714285,1.7618936644412877,0.13902681782380819,9286.905188442819
2024-04-01,sector 1,3,90970,3622.08,133,446.0,42933.0,33.37,9050.0,45222.5,114.0,49969.61326,0.0,0.0,0.0,22.66666667,3435.333333,30128.56556,87702.01501,67.0,12033.625,17489.46298,0.25,7660.75,36379.5,2024-04-01,4,2,2024,30,0.8660254037844387,-0.49999999999999983,4605.35,6276.4,10025.79,13362.85,26226.17,6969.18,2775.833306359756,12449.85,6817.434269849161,14028.425000000001,7983.621261048515,0.07486353002339485,0.16688045151359665,0.1096338220585007,111.5,1.8204699535440523,0.12021680142672458,9286.905188442819
2024-05-01,sector 1,5,80692,4229.4,105,476.0,47767.0,46.83,9356.0,43325.0,113.0,46307.18256,0.0,0.0,0.0,25.66666667,3688.777778,31369.21222,85039.58252,54.5,9982.725,17744.70071,0.0,0.0,0.0,2024-05-01,5,2,2024,31,0.49999999999999994,-0.8660254037844387,3622.08,4605.35,6276.4,18562.89,26991.68,4834.61,1341.9291249153407,10826.388333333334,7663.801114233739,12144.750833333334,7495.7477983339895,-0.11298230185775526,0.041334899146975745,-0.07719402575421419,79.33333333333333,1.742499824851688,0.13482216729485674,9286.905188442819
2024-06-01,sector 1,26,75661,19445.53,99,452.0,45502.0,44.52,11679.0,53489.0,142.0,45799.29789,0.0,0.0,0.0,34.88888889,5128.222222,43286.68667,84408.75764,73.5,12940.95,17434.75918,0.0,0.0,0.0,2024-06-01,6,2,2024,30,1.2246467991473532e-16,-1.0,4229.4,3622.08,4605.35,21865.82,15355.75,4152.276666666667,496.15116610702324,8437.473333333333,6972.7260861316,10247.894166666667,6157.724463016264,-0.06234818817230947,-0.10602122078597254,-0.11511742140718562,16.74074074074074,1.651976154865136,0.44921619739676416,9286.905188442819
2024-07-01,sector 1,13,73385,9295.32,97,445.0,44872.0,44.04,10754.0,46709.0,125.0,43434.07104,0.0,0.0,0.0,22.33333333,3092.333333,24861.52111,80397.2872,69.75,11530.5,16625.33343,0.0,0.0,0.0,2024-07-01,7,3,2024,31,-0.4999999999999998,-0.8660254037844388,19445.53,4229.4,3622.08,10025.79,5570.49,9099.003333333332,8965.49886752709,8034.091666666667,6049.381160473365,10588.709166666667,6565.791038159406,-0.030081547957335975,-0.19330548532483238,-0.058683940482298635,31.785714285714285,1.6895333250961801,0.37386876249896117,9286.905188442819
2019-01-01,sector 10,40,30431,11043.29,91,209.0,19380.0,1.73,1533.0,2561.6,21.0,16709.7195,0.0,0.0,0.0,107.5,12411.5,27771.805,22375.86513,55.77777778,9644.433333,17129.08,0.0,0.0,0.0,2019-01-01,1,1,2019,31,0.49999999999999994,0.8660254037844387,,,,,,,,,,,,,,,5.097560975609756,1.8210466640888803,0.3976296236552268,50837.907433837856
2019-02-01,sector 10,38,30009,9916.07,87,176.0,16537.0,1.66,1419.0,2742.0,19.0,19323.46723,0.0,0.0,0.0,75.25,8259.5,18252.1425,22098.36249,48.22222222,10053.46333,18525.65877,0.0,0.0,0.0,2019-02-01,2,1,2019,28,0.8660254037844386,0.5000000000000001,11043.29,,,,,11043.29,,11043.29,,11043.29,,-0.01386743781012778,,,4.512820512820513,1.5529018028198442,0.5432527577100764,50837.907433837856
2019-03-01,sector 10,39,31040,10852.71,90,135.0,12900.0,1.72,1419.0,2699.3,19.0,19022.55109,0.0,0.0,0.0,397.75,40214.5,102001.6925,25364.4065,56.33333333,8388.266667,15927.08861,0.0,0.0,0.0,2019-03-01,3,1,2019,31,1.0,6.123233995736766e-17,9916.07,11043.29,,,,10479.68,797.0649058891009,10479.68,797.0649058891009,10479.68,797.0649058891009,0.034356359758739075,,,3.375,1.631661715162981,0.10639630909742896,50837.907433837856
2019-04-01,sector 10,12,28686,3387.26,98,123.0,11736.0,1.74,1636.0,3128.0,21.0,19119.8044,0.0,0.0,0.0,223.0,24602.0,58513.275,23783.95049,92.55555556,17389.51111,18034.33892,0.5,55654.425,65416.75,2019-04-01,4,2,2019,30,0.8660254037844387,-0.49999999999999983,10852.71,9916.07,11043.29,,,10604.023333333333,603.3572952516062,10604.023333333333,603.3572952516062,10604.023333333333,603.3572952516062,-0.07583762886597933,-0.05734284118168975,,9.461538461538462,1.5002506902899964,0.05788775474018947,50837.907433837856
2019-05-01,sector 10,12,28851,3140.16,91,115.0,11044.0,2.76,2395.0,4444.0,30.0,18555.32359,0.0,0.0,0.0,238.0,25644.0,63622.7425,24809.99162,99.0,17004.73333,17308.7911,0.0,0.0,0.0,2019-05-01,5,2,2019,31,0.49999999999999994,-0.8660254037844387,3387.26,10852.71,9916.07,,,8052.013333333333,4066.849685940375,8799.8325,3641.8555164675327,8799.8325,3641.8555164675327,0.0057519347416858935,-0.0385884234729581,,8.846153846153847,1.5547799573589998,0.04935516014324369,50837.907433837856
2019-06-01,sector 10,16,28520,4686.62,103,110.0,10394.0,4.35,3868.0,6993.3,50.0,18079.88625,0.0,0.0,0.0,212.25,24101.0,54677.4325,22686.78997,121.8888889,22196.46667,17418.10097,0.0,0.0,0.0,2019-06-01,6,2,2019,30,1.2246467991473532e-16,-1.0,3140.16,3387.26,10852.71,,,5793.376666666666,4383.252780280111,7667.897999999999,4043.972337142033,7667.897999999999,4043.972337142033,-0.011472739246473296,-0.08118556701030932,,6.470588235294118,1.5773563090691973,0.08571240589239641,50837.907433837856
2019-07-01,sector 10,7,28375,1764.9,89,112.0,10622.0,5.62,4112.0,7092.9,53.0,17249.27043,0.0,0.0,0.0,204.75,21656.25,49372.45,22798.24531,112.1111111,17141.49556,15503.31223,0.0,0.0,0.0,2019-07-01,7,3,2019,31,-0.4999999999999998,-0.8660254037844388,4686.62,3140.16,3387.26,11043.29,,3738.013333333334,830.7560162486488,7171.018333333333,3816.321033369267,7171.018333333333,3816.321033369267,-0.005084151472650733,-0.010841525482813918,-0.06756268279057542,14.0,1.6449017489402917,0.0357459322773677,50837.907433837856
2019-08-01,sector 10,8,27979,2185.57,98,107.0,10116.0,6.89,2556.0,4794.0,32.0,18755.86854,0.0,0.0,0.0,207.0,22232.25,49722.49,22365.02828,99.55555556,17053.55556,17078.2241,0.0,0.0,0.0,2019-08-01,8,3,2019,31,-0.8660254037844384,-0.5000000000000004,1764.9,4686.62,3140.16,9916.07,,3197.226666666667,1461.6957251539477,5624.62,3813.268201692611,6398.715714285715,4038.821759601254,-0.013955947136563895,-0.030224255658382715,-0.0676463727548402,11.88888888888889,1.491666902731302,0.04395447704897625,50837.907433837856
2019-09-01,sector 10,8,28630,2149.53,94,65.0,5896.0,5.83,3009.0,5151.0,39.0,17118.64407,0.0,0.0,0.0,220.25,24282.25,51223.075,21094.86353,109.5555556,16706.66667,14902.32613,0.5,114007.2875,121250.0,2019-09-01,9,3,2019,30,-1.0,-1.8369701987210297e-16,2185.57,1764.9,4686.62,10852.71,,2879.03,1579.486314692214,4336.203333333334,3351.282997555812,5872.0725,4024.997949308262,0.023267450587940885,0.0038569424964935983,-0.07764175257731953,7.222222222222222,1.6723478527319642,0.04196327605720553,50837.907433837856
2019-10-01,sector 10,9,28132,2773.38,110,63.0,5568.0,5.69,3586.0,5996.0,46.0,16720.58003,0.0,0.0,0.0,171.5,18448.5,38290.9025,20755.56414,76.88888889,12259.33333,15634.91051,0.0,0.0,0.0,2019-10-01,10,4,2019,31,-0.8660254037844386,0.5000000000000001,2149.53,2185.57,1764.9,3387.26,,2033.3333333333333,233.16745320332393,2885.6733333333336,1081.4754822124582,5458.456666666667,3964.2445621707047,-0.01739434159972053,-0.008563876651982327,-0.01931255664784215,6.3,1.6823769015564731,0.07242732324412453,50837.907433837856
2019-11-01,sector 10,13,22462,2616.02,90,56.0,4970.0,5.01,2239.0,4179.0,29.0,18664.5824,0.0,0.0,0.0,213.0,22601.25,46243.24,20460.47896,109.0,16868.77778,15557.77586,0.25,31496.5,48788.25,2019-11-01,11,4,2019,30,-0.5000000000000004,0.8660254037844384,2773.38,2149.53,2185.57,3140.16,,2369.493333333334,350.2399891978705,2783.36,1053.2007019177317,5189.949,3832.761589606841,-0.20154983648514146,-0.19718360198720464,-0.22144813004748531,4.0,1.203391328416305,0.05656963980811448,50837.907433837856
2019-12-01,sector 10,7,28081,1848.88,94,56.0,4970.0,6.01,1532.0,2850.0,20.0,18603.13316,0.0,0.0,0.0,386.5,42054.5,96038.065,22836.57278,113.0,18443.88889,16073.26142,0.5,226742.67,183850.0,2019-12-01,12,4,2019,31,-2.4492935982947064e-16,1.0,2616.02,2773.38,2149.53,4686.62,,2512.976666666667,324.4389804467467,2696.0033333333336,1039.333238661532,4955.955454545455,3717.9749911675403,0.25015581871605375,-0.019175689835836507,-0.015392706872370265,7.0,1.5093957755782907,0.01925133277796905,50837.907433837856
2020-01-01,sector 10,4,23018,794.18,86,55.0,4888.0,6.26,1298.0,2233.0,16.0,17203.38983,0.0,0.0,0.0,122.5,12569.0,28260.545,22484.32254,50.22222222,7497.333333,15124.06141,0.0,0.0,0.0,2020-01-01,1,1,2020,31,0.49999999999999994,0.8660254037844387,1848.88,2616.02,2773.38,1764.9,11043.29,2412.7599999999998,494.6322201393588,2223.046666666667,403.48558386473866,4697.0325,3656.6602381883567,-0.1802998468715502,-0.18178586662875018,-0.18879295154185027,11.0,1.3379143478754805,0.02810108223028854,50837.907433837856
2020-02-01,sector 10,1,16928,138.21,82,54.0,4807.0,7.23,266.0,654.0,3.0,24586.46617,0.0,0.0,0.0,23.75,2601.5,5655.32,21738.68922,14.22222222,2427.777778,15582.65583,0.0,0.0,0.0,2020-02-01,2,1,2020,29,0.8660254037844386,0.5000000000000001,794.18,1848.88,2616.02,2185.57,9916.07,1753.0266666666666,914.6945624268924,2061.2599999999998,705.5090519334265,3842.94,3209.168548093529,-0.2645755495699018,-0.24637164989760485,-0.39497480253046924,27.0,0.6884808659403231,0.024434614731839787,50837.907433837856
2020-03-01,sector 10,5,25284,1156.95,92,53.0,4688.0,7.62,877.0,1743.0,11.0,19874.57241,0.0,0.0,0.0,336.5,35343.0,78027.8775,22077.32153,60.0,9440.888889,15752.02536,0.0,0.0,0.0,2020-03-01,3,1,2020,31,1.0,6.123233995736766e-17,138.21,794.18,1848.88,2149.53,10852.71,927.09,863.0450528796225,1720.0333333333335,1046.209310791425,3028.1183333333333,2732.9852919333916,0.49362003780718333,-0.09960471493180445,-0.11687041564792178,8.833333333333334,1.27211430586416,0.01482720291599735,50837.907433837856
2020-04-01,sector 10,9,28156,2472.34,98,52.0,4557.0,7.63,1198.0,2396.0,15.0,20000.0,0.0,0.0,0.0,295.0,31743.75,72827.4325,22942.29021,71.33333333,12545.88889,17852.13995,0.0,0.0,0.0,2020-04-01,4,2,2020,30,0.8660254037844387,-0.49999999999999983,1156.95,138.21,794.18,2773.38,3387.26,696.4466666666667,516.3541906805091,1554.6033333333332,1043.1838336681928,2220.1383333333333,1228.6115845267525,0.11358962189526967,0.2232166130854114,0.0008531210009952161,5.2,1.407729613519324,0.03394745589231239,50837.907433837856
2020-05-01,sector 10,3,28815,804.92,93,53.0,4624.0,10.28,4150.0,7221.0,54.0,17400.0,0.0,0.0,0.0,360.75,39116.25,94950.82,24274.00888,100.1111111,16158.0,16194.88836,0.25,85051.0,73075.0,2020-05-01,5,2,2020,31,0.49999999999999994,-0.8660254037844387,2472.34,1156.95,138.21,2616.02,3140.16,1255.8333333333335,1170.202610419804,1504.4300000000003,978.0472790208054,2143.895,1176.8998886635889,0.023405313254723614,0.7022093572778827,0.2828332294541893,13.25,1.6559393138325385,0.008477141354425854,50837.907433837856
2020-06-01,sector 10,3,28475,766.1,90,54.0,4713.0,12.24,4755.0,8344.0,61.0,17547.84437,0.0,0.0,0.0,390.25,41538.5,106298.6325,25590.38783,145.3333333,24043.22222,16749.67103,0.0,0.0,0.0,2020-06-01,6,2,2020,30,1.2246467991473532e-16,-1.0,804.92,2472.34,1156.95,1848.88,4686.62,1478.07,878.86910566932,1202.5800000000002,835.4500316595844,1949.291666666667,1190.1830050102196,-0.01179941002949858,0.12620629647207715,0.014030839357572766,13.5,1.6226139681698026,0.007206986345884121,50837.907433837856
