month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,price_pre_owned_house_transactions,amount_new_house_transactions_nearby_sectors,month_num,year,is_december,is_february,new_to_preowned_price_ratio,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,months_since_start
2019-09-01,sector 66,19,1536,39307,6036.48,81,317.71,34.0,3254.0,2.05,30512.0,28809.36644,12499.10375,9,2019,0,0,1.3643826594334505,68.0,29285.1,4.11,6508.585,3606.506213560431,2
2019-10-01,sector 66,10,866,39413,3413.52,87,341.35,24.0,2423.0,1.55,21762.0,28789.52242,10996.24125,10,2019,0,0,1.3690049951165533,34.0,30512.0,2.05,6351.216666666667,2564.7101027666527,3
2021-05-01,sector 66,11,1120,48423,5424.73,102,493.16,287.0,29983.0,0.92,35964.0,35362.83186,21725.335,5,2021,0,0,1.3693190690073882,24.0,21762.0,1.55,5616.7925,2557.8651320632607,4
2022-03-01,sector 66,285,31553,50170,158303.47,111,555.45,1409.0,151205.0,4.79,22887.0,37848.51993,28386.5875,3,2022,0,0,1.3255472101098882,287.0,35964.0,0.92,5578.38,2216.8407985577137,5
2022-05-01,sector 66,350,37352,51209,191273.78,107,546.5,1013.0,112823.0,3.02,18001.0,34966.97747,40053.72625,5,2022,0,0,1.464496038982348,1409.0,22887.0,4.79,31032.561666666665,62381.276777723426,6
2022-07-01,sector 66,278,30490,53351,162669.56,110,585.14,1060.0,118561.0,3.82,15895.0,32538.3828,52780.19625,7,2022,0,0,1.6396328092863914,1013.0,18001.0,3.02,53924.16428571429,83132.61315689827,7
2022-12-01,sector 66,146,15953,53810,85844.52,109,587.98,1556.0,172867.0,8.97,24451.0,31647.68315,23017.3675,12,2022,1,0,1.7002824423183722,1060.0,15895.0,3.82,67517.33875,86034.5065114586,8
2019-04-01,sector 67,74,7855,18148,14254.36,106,192.63,1343.0,172951.0,32.68,1221.0,14483.98577,13389.74,4,2019,0,0,1.2529700241482633,,,,,,0
2019-10-01,sector 67,47,4345,19171,8330.44,92,177.24,1401.0,180913.0,26.57,1047.0,14441.37931,6088.794444,10,2019,0,0,1.327504775580886,1343.0,1221.0,32.68,14254.36,,1
2020-11-01,sector 67,83,8292,22196,18405.78,100,221.76,1484.0,194965.0,11.62,1795.0,16069.8299,66843.23778,11,2020,0,0,1.3812218385709234,1401.0,1047.0,26.57,11292.400000000001,4188.844003206614,2
2021-03-01,sector 67,41,4502,24255,10919.51,110,266.33,1491.0,193264.0,28.7,6774.0,16186.37993,43884.06556,3,2021,0,0,1.498482063617297,1484.0,1795.0,11.62,13663.526666666667,5063.588850778993,3
2021-04-01,sector 67,16,1578,31295,4938.6,99,308.66,1457.0,189484.0,33.14,7620.0,14727.48357,45933.37111,4,2021,0,0,2.1249387141567184,1491.0,6774.0,28.7,12977.522500000001,4356.110065171868,4
2021-06-01,sector 67,28,3023,24099,7283.89,108,260.14,1377.0,181867.0,50.57,2650.0,15073.94767,32586.34667,6,2021,0,0,1.598718565804866,1457.0,7620.0,33.14,11369.738000000001,5211.201988708554,5
2023-02-01,sector 67,18,2188,24004,5251.14,122,291.73,1245.0,170639.0,102.42,4832.0,14567.38016,23301.16556,2,2023,0,1,1.6477911427005691,1377.0,2650.0,50.57,10688.763333333334,4950.521175951746,6
2023-03-01,sector 67,16,1761,24471,4309.97,110,269.37,1227.0,168894.0,94.99,6111.0,19055.19177,31986.50667,3,2023,0,0,1.2842169365372909,1245.0,4832.0,102.42,9911.960000000001,4964.575899178095,7
2024-01-01,sector 67,19,2018,20158,4068.45,106,214.13,1118.0,157373.0,128.7,3723.0,14043.75707,14424.17222,1,2024,0,0,1.4353708839824015,1227.0,6111.0,94.99,9211.71125,5004.877458429747,8
2024-03-01,sector 67,20,3161,34332,10852.2,158,542.61,1091.0,154526.0,95.89,3524.0,15476.50417,18319.93667,3,2024,0,0,2.218330420286379,1118.0,3723.0,128.7,8640.237777777778,4985.673068126754,9
2019-02-01,sector 68,76,6761,13875,9143.81,88,121.92,2067.0,252666.0,11.49,20733.72,16405.85536,2682.958,2,2019,0,1,0.8457346292244771,,,,,,0
2020-10-01,sector 68,230,22443,14787,33187.24,98,144.29,2600.0,299853.0,12.52,9934.0,13613.8139,16955.324,10,2020,0,0,1.0861761522977775,2067.0,20733.72,11.49,9143.81,,1
2020-12-01,sector 68,293,30030,15026,45124.0,102,154.01,2344.0,274794.0,11.35,16927.0,16394.18886,48574.472,12,2020,1,0,0.9165442784828332,2600.0,9934.0,12.52,21165.524999999998,17001.27239598407,2
2021-04-01,sector 68,184,18649,14997,27968.02,101,152.0,2174.0,256521.0,13.4,17354.0,16958.85859,27813.926,4,2021,0,0,0.8843165900824933,2344.0,16927.0,11.35,29151.68333333333,18326.423718675534,3
2021-10-01,sector 68,325,32528,13708,44588.24,100,137.19,2840.0,319357.0,19.89,10313.0,15878.36798,16789.73,10,2021,0,0,0.8633129057889487,2174.0,17354.0,13.4,28855.767499999998,14975.161733104085,4
2022-04-01,sector 68,129,12669,15118,19152.59,98,148.47,2884.0,320409.0,20.76,14209.0,14699.97931,11851.066,4,2022,0,0,1.028436821656996,2840.0,10313.0,19.89,32002.262,14754.448139192462,5
2022-05-01,sector 68,188,18340,15110,27712.24,98,147.41,2836.0,314058.0,21.64,16891.0,13059.37838,13614.536,5,2022,0,0,1.1570229118363289,2884.0,14209.0,20.76,29860.649999999998,14201.197261673395,6
2022-10-01,sector 68,168,17227,13219,22772.14,103,135.55,2954.0,302362.0,17.24,12897.0,11794.23868,8887.918,10,2022,0,0,1.1208014657542948,2836.0,16891.0,21.64,29553.734285714287,12989.266742604392,7
2023-02-01,sector 68,240,23294,13651,31797.93,97,132.49,2686.0,279991.0,17.44,27857.0,13294.35907,7714.274,2,2023,0,1,1.0268264854380829,2954.0,12897.0,17.24,28706.035,12262.41395185886,8
2023-07-01,sector 68,104,10345,13570,14037.53,99,134.98,2416.0,253041.0,11.67,17115.0,11916.03425,5294.204,7,2023,0,0,1.1388016948675688,2686.0,27857.0,17.44,29049.57888888889,11516.646563485227,9
2023-08-01,sector 68,81,8395,13768,11558.41,104,142.7,2356.0,247127.0,12.87,26270.9,12393.68779,5518.696,8,2023,0,0,1.110888077325046,2416.0,17115.0,11.67,27548.374,11850.413191127507,10
2024-03-01,sector 68,138,14026,14167,19870.94,102,143.99,2300.0,242075.0,23.78,24066.0,12589.45386,5738.838,3,2024,0,0,1.125306955928587,2356.0,26270.9,12.87,26094.74090909091,12232.440652349353,11
2020-01-01,sector 69,12,1467,12669,1858.14,122,154.85,949.0,144301.0,42.78,2661.0,11534.46034,22377.25571,1,2020,0,0,1.0983608791878685,,,,,,0
2020-07-01,sector 69,55,7702,13599,10474.3,140,190.44,769.0,116960.0,32.13,13706.0,13161.12925,65469.38286,7,2020,0,0,1.0332699984691662,949.0,2661.0,42.78,1858.14,,1
2021-07-01,sector 69,52,10428,9904,10328.08,201,198.62,859.0,121791.0,23.17,6183.0,11752.51853,46885.85714,7,2021,0,0,0.8427129874093464,769.0,13706.0,32.13,6166.219999999999,6092.5451637882825,2
2022-07-01,sector 69,31,3260,9884,3222.42,105,103.95,847.0,99015.0,27.06,4945.0,10483.35807,33457.89857,7,2022,0,0,0.9428276639986981,859.0,6183.0,23.17,7553.506666666665,4932.874027677306,3
2022-12-01,sector 69,25,2516,10717,2696.22,101,107.85,675.0,82954.0,28.41,4138.0,12344.86874,34783.37714,12,2022,1,0,0.8681339774212942,847.0,4945.0,27.06,6470.735,4572.93582327954,4
2023-01-01,sector 69,11,967,10739,1038.09,88,94.37,665.0,82490.0,32.51,2405.0,10976.72296,21716.58286,1,2023,0,0,0.9783429935449515,675.0,4138.0,28.41,5715.832,4305.020235715507,5
2023-03-01,sector 69,51,5573,12765,7114.32,109,139.5,698.0,83682.0,30.08,9217.0,11596.62808,59636.45,3,2023,0,0,1.1007510038211037,665.0,2405.0,32.51,4936.208333333333,4298.073725949413,6
2023-04-01,sector 69,32,4164,14172,5901.56,130,184.42,618.0,73255.0,22.93,9424.0,10914.98726,41324.52857,4,2023,0,0,1.298398217278359,698.0,9217.0,30.08,5247.367142857142,4009.0235836951383,7
2024-06-01,sector 69,29,3033,10769,3266.31,105,112.63,633.0,84086.0,50.53,4781.0,10493.85426,31571.06143,6,2024,0,0,1.0262197028072695,618.0,9424.0,22.93,5329.14125,3718.834164959449,8
2019-05-01,sector 7,37,4182,30410,12227.16,112,339.64,714.0,105817.0,16.62,26430.2,27465.6552,4888.24,5,2019,0,0,1.1072009671191094,,,,,,0
2019-06-01,sector 7,27,3673,30447,11184.42,136,414.24,687.0,102366.0,17.24,42340.7,28163.29653,6519.722857,6,2019,0,0,1.0810879318607949,714.0,26430.2,16.62,12227.16,,1
2019-10-01,sector 7,16,2380,30228,7195.52,149,449.72,588.0,89607.0,24.46,27165.0,25480.72413,4732.604286,10,2019,0,0,1.1863085148514576,687.0,42340.7,17.24,11705.79,737.3285250144611,2
2020-07-01,sector 7,15,2667,28830,7689.05,178,512.6,556.0,94005.0,55.3,41787.0,29839.33162,8199.468571,7,2020,0,0,0.9661744561555967,588.0,27165.0,24.46,10202.366666666667,2655.686697359712,3
2020-08-01,sector 7,16,2248,27188,6111.92,141,382.0,537.0,91507.0,45.04,53568.0,28072.52909,8074.354286,8,2020,0,0,0.9684912931369947,556.0,41787.0,55.3,9574.0375,2506.1866230906135,4
2020-10-01,sector 7,10,1278,27684,3539.23,128,353.92,516.0,88942.0,45.55,23935.0,26403.75069,8432.012857,10,2020,0,0,1.0484874033629197,537.0,53568.0,45.04,8881.614,2666.0795297740087,5
2020-12-01,sector 7,23,2887,29537,8527.16,126,370.75,504.0,87374.0,45.32,39155.0,27463.70204,13798.82143,12,2020,1,0,1.07549229732322,516.0,23935.0,45.55,7991.216666666667,3231.5984457396103,6
2021-06-01,sector 7,23,9221,55748,51405.65,401,2235.03,427.0,75069.0,27.48,12748.0,24121.09745,9721.674286,6,2021,0,0,2.3111717912320775,504.0,39155.0,45.32,8067.78,2956.9788698658863,7
2023-03-01,sector 7,32,2972,32123,9546.85,93,298.34,280.0,34687.0,25.88,20705.0,28472.22222,9280.958571,3,2023,0,0,1.1282224391124467,427.0,12748.0,27.48,13485.01375,15564.896164771306,8
2023-06-01,sector 7,33,3898,26036,10150.1,118,307.58,402.0,47854.0,15.58,18682.0,27098.9266,6177.284286,6,2023,0,0,0.9607760626208716,280.0,20705.0,25.88,13047.44,14618.686008762896,9
2024-05-01,sector 7,18,2046,26894,5503.58,114,305.75,98.0,11345.0,3.66,12136.2,25549.89474,7846.714286,5,2024,0,0,1.052607076219994,402.0,18682.0,15.58,12757.706,13813.049249614334,10
2024-06-01,sector 7,24,2737,27010,7392.0,114,308.0,205.0,23020.0,10.94,18839.0,27398.19663,14633.35571,6,2024,0,0,0.9858313072483413,98.0,12136.2,3.66,12098.240000000002,13285.48629413918,11
2019-04-01,sector 70,5,555,13249,735.31,111,147.06,110.0,17882.0,23.74,12347.3,15298.35212,26221.745,4,2019,0,0,0.8660409889950945,,,,,,0
2020-04-01,sector 70,2,217,5114,111.06,109,55.53,115.0,21648.0,53.66,4664.0,13860.32689,41603.37,4,2020,0,0,0.3689667668436931,110.0,12347.3,23.74,735.31,,1
2020-06-01,sector 70,3,335,8040,269.59,112,89.86,111.0,21151.0,85.44,10953.0,12445.17668,51877.855,6,2020,0,0,0.6460334157345206,115.0,4664.0,53.66,423.18499999999995,441.41140815570225,2
2020-07-01,sector 70,3,680,20321,1382.78,227,460.93,109.0,20571.0,71.41,7593.0,16388.94885,60260.8325,7,2020,0,0,1.2399208872996146,111.0,10953.0,85.44,371.9866666666667,324.4777706304907,3
2020-09-01,sector 70,94,8137,12955,10541.61,87,112.14,203.0,27572.0,14.88,8419.0,11654.20819,98171.385,9,2020,0,0,1.1116156317780694,109.0,7593.0,71.41,624.685,570.6280222409925,4
2021-09-01,sector 70,8,869,13275,1153.49,109,144.19,424.0,49875.0,27.33,3575.0,14271.45709,67985.5875,9,2021,0,0,0.9301783214064234,203.0,8419.0,14.88,2608.07,4462.431237111671,5
2022-02-01,sector 70,12,1396,11751,1640.17,116,136.68,369.0,44311.0,36.19,2784.0,11836.73469,20740.3275,2,2022,0,1,0.9927568968769377,424.0,3575.0,27.33,2365.64,4035.2531353262093,6
2022-04-01,sector 70,8,807,12061,973.49,101,121.69,341.0,41142.0,28.69,2332.0,10887.02148,34066.5975,4,2022,0,0,1.10783284685868,369.0,2784.0,36.19,2262.0014285714287,3693.8565974981966,7
2022-07-01,sector 70,3,280,12009,336.06,93,112.02,520.0,59214.0,48.76,2181.0,10485.57692,34584.335,7,2022,0,0,1.1452874831421294,341.0,2332.0,28.69,2100.9375,3450.055659305679,8
2024-05-01,sector 70,12,1119,10700,1196.85,93,99.74,246.0,29425.0,14.92,1287.4,9176.051319,33264.0025,5,2024,0,0,1.16607891870052,520.0,2181.0,48.76,1904.8400000000001,3280.4133293420514,9
2020-12-01,sector 71,5,473,34688,1639.47,95,327.89,10.0,984.0,0.55,1766.0,31036.90685,118666.8075,12,2020,1,0,1.1176371462415882,,,,,,0
2021-05-01,sector 71,108,10657,41309,44022.9,99,407.62,,,,722.0,22993.63057,30907.8875,5,2021,0,0,1.7965409974837219,10.0,1766.0,0.55,1639.47,,1
2022-02-01,sector 71,58,5634,41192,23205.59,97,400.1,915.0,88093.0,12.19,980.0,21681.41593,167025.355,2,2022,0,1,1.8998759182975558,,722.0,,22831.185,29969.610762945355,2
2022-04-01,sector 71,72,6580,37735,24828.98,91,344.85,1131.0,108432.0,12.97,580.0,21402.21402,40126.36,4,2022,0,0,1.7631353450038998,915.0,980.0,12.19,22955.986666666668,21192.817439152193,3
2023-07-01,sector 71,24,2225,35415,7880.05,93,328.34,1063.0,102845.0,17.62,451.0,34692.30769,32321.965,7,2023,0,0,1.0208314856554876,1131.0,580.0,12.97,23424.235,17329.186363266836,4
2024-01-01,sector 71,17,1664,27491,4574.69,98,269.1,1108.0,106232.0,32.03,260.0,20634.92063,26307.8775,1,2024,0,0,1.3322561541638456,1063.0,451.0,17.62,20315.398,16539.34286700865,5
2024-02-01,sector 71,15,1409,27533,3878.84,94,258.59,1093.0,104796.0,34.33,647.0,23527.27273,13695.47,2,2024,0,1,1.170258887035905,1108.0,260.0,32.03,17691.946666666667,16128.697137964575,6
2019-12-01,sector 72,6,1235,10292,1270.97,206,211.83,473.0,136082.0,46.83,0.0,5556.43739,4699.14,12,2019,1,0,1.8522659894490416,,,,,,0
2020-12-01,sector 72,12,3061,9491,2905.06,255,242.09,321.0,100876.0,20.42,0.0,5556.43739,8808.155,12,2020,1,0,1.708108871537199,473.0,0.0,46.83,1270.97,,1
2021-03-01,sector 72,12,4735,11238,5321.04,395,443.42,298.0,95930.0,37.69,0.0,5556.43739,7858.175,3,2021,0,0,2.0225189651601565,321.0,0.0,20.42,2088.015,1155.4761200691255,2
2021-04-01,sector 72,8,3458,12466,4311.18,432,538.9,287.0,90880.0,33.99,0.0,5556.43739,4251.47,4,2021,0,0,2.2435238850050285,298.0,0.0,37.69,3165.69,2037.5752130657659,3
2021-05-01,sector 72,6,1706,9240,1576.77,284,262.79,279.0,88655.0,33.5,0.0,5556.43739,3974.395,5,2021,0,0,1.6629360418294932,287.0,0.0,33.99,3452.0625,1759.5014448109064,4
2022-03-01,sector 72,6,1529,10032,1533.77,255,255.63,238.0,72243.0,39.71,0.0,5556.43739,3680.415,3,2022,0,0,1.8054734168434496,279.0,0.0,33.5,3077.004,1739.3183701755124,5
2022-04-01,sector 72,6,1189,10017,1190.75,198,198.46,233.0,71132.0,35.0,0.0,5556.43739,2818.24,4,2022,0,0,1.8027738453469733,238.0,0.0,39.71,2819.7983333333336,1678.4252274250014,6
2022-09-01,sector 72,1,139,10335,143.64,139,143.64,195.0,63002.0,44.43,0.0,5556.43739,3987.965,9,2022,0,0,1.860004761072274,233.0,0.0,35.0,2587.077142857143,1651.274286984795,7
2022-12-01,sector 72,1,74,10285,76.04,74,76.04,190.0,61425.0,83.77,0.0,5556.43739,3780.095,12,2022,1,0,1.8510061894173526,195.0,0.0,44.43,2281.6475,1755.9827351229853,8
2023-05-01,sector 72,4,1696,7942,1347.13,424,336.78,175.0,57706.0,90.77,0.0,5556.43739,5730.23,5,2023,0,0,1.429333121667731,190.0,0.0,83.77,2036.5800000000002,1799.6009727992482,9
2019-04-01,sector 73,8,971,70150,6813.04,121,851.63,125.0,12663.0,37.86,31646.88,27234.83649,10662.825,4,2019,0,0,2.575745223429465,,,,,,0
2019-05-01,sector 73,17,3283,69304,22753.3,193,1338.43,178.0,26050.0,26.88,50109.9,41918.93927,9623.888333,5,2019,0,0,1.6532861090213362,125.0,31646.88,37.86,6813.04,,1
2019-12-01,sector 73,3,324,69877,2266.66,108,755.55,154.0,20413.0,17.99,62639.0,50047.13966,9753.6775,12,2019,1,0,1.3962236498372542,178.0,50109.9,26.88,14783.17,11271.465939876676,2
2020-10-01,sector 73,18,1964,76404,15009.21,109,833.84,179.0,22192.0,15.07,65132.0,39848.27164,11834.96583,10,2020,0,0,1.9173729965067063,154.0,62639.0,17.99,10611.0,10758.4376069948,3
2021-04-01,sector 73,24,2741,82888,22717.02,114,946.54,189.0,23367.0,11.02,93364.0,56539.696,17866.4075,4,2021,0,0,1.4660142495283313,179.0,65132.0,15.07,11710.5525,9055.314238800605,4
2021-09-01,sector 73,12,1221,87228,10650.55,102,887.55,138.0,17611.0,12.47,39520.0,53311.74963,15902.98083,9,2021,0,0,1.6361871558406778,189.0,93364.0,11.02,13911.846,9258.914749487652,5
2022-12-01,sector 73,2,252,94311,2376.46,126,1188.23,136.0,12440.0,51.66,37383.0,56038.07525,9824.370833,12,2022,1,0,1.6829807158660397,138.0,39520.0,12.47,13368.296666666667,8387.769497144438,6
2023-03-01,sector 73,9,750,87756,6581.69,83,731.3,124.0,11067.0,27.69,75731.0,58317.41876,13031.8225,3,2023,0,0,1.5047991126142224,136.0,37383.0,51.66,11798.034285714286,8711.42727855747,7
2019-11-01,sector 74,4,586,64041,3749.59,146,937.4,46.0,8462.0,6.84,,,,11,2019,0,0,,,,,,,0
2020-03-01,sector 74,1,129,64899,834.54,129,834.54,32.0,6284.0,7.85,,,,3,2020,0,0,,46.0,,6.84,3749.59,,1
2020-05-01,sector 74,2,310,68009,2110.6,155,1055.3,29.0,5846.0,8.52,,,,5,2020,0,0,,32.0,,7.85,2292.065,2061.2516224978453,2
2020-06-01,sector 74,5,1006,98333,9894.59,201,1978.92,25.0,5114.0,13.0,,,,6,2020,0,0,,29.0,,8.52,2231.5766666666664,1461.2856124089274,3
2020-09-01,sector 74,1,182,71164,1296.18,182,1296.18,19.0,3917.0,10.5,,,,9,2020,0,0,,25.0,,13.0,4147.33,4012.9806583220243,4
2020-10-01,sector 74,2,321,64926,2086.86,161,1043.43,18.0,3779.0,9.32,,,,10,2020,0,0,,19.0,,10.5,3577.1,3701.867310905403,5
2021-07-01,sector 74,1,130,63433,824.63,130,824.63,,,,,,,7,2021,0,0,,18.0,,9.32,3328.726666666667,3366.4808251803047,6
2021-01-01,sector 75,7,590,22159,1306.39,84,186.63,228.0,22928.0,38.18,0.0,22788.46232,33222.36429,1,2021,0,0,0.9723780257236769,,,,,,0
2021-02-01,sector 75,7,691,22188,1533.22,99,219.03,224.0,22580.0,34.08,0.0,22788.46232,17827.54,2,2021,0,1,0.9736505995196959,228.0,0.0,38.18,1306.39,,1
2021-04-01,sector 75,13,963,22897,2205.68,74,169.67,203.0,20600.0,24.72,1559.0,23443.60902,34051.60714,4,2021,0,0,0.9766840924734037,224.0,0.0,34.08,1419.805,160.39303117654453,2
2021-07-01,sector 75,9,910,22121,2012.15,101,223.57,177.0,18303.0,21.64,0.0,22788.46232,26269.41,7,2021,0,0,0.9707105152323415,203.0,1559.0,24.72,1681.7633333333333,467.68522259457075,3
2022-06-01,sector 75,66,6372,30123,19193.88,97,290.82,236.0,23717.0,8.02,2340.0,29396.98492,28944.45,6,2022,0,0,1.024696923238072,177.0,0.0,21.64,1764.3600000000001,416.0630749457746,4
2022-10-01,sector 75,5,507,24586,1246.48,101,249.3,167.0,16966.0,5.29,1345.0,27561.47541,14531.54714,10,2022,0,0,0.8920422304779656,236.0,2340.0,8.02,5250.264,7803.042025250794,5
2022-11-01,sector 75,2,214,26400,563.99,107,282.0,166.0,16871.0,7.81,1858.0,25142.0839,7979.407143,11,2022,0,0,1.0500322926692642,167.0,1345.0,5.29,4582.966666666667,7168.10199876555,6
2022-12-01,sector 75,9,958,24959,2391.36,106,265.71,158.0,16001.0,12.73,1887.0,27387.51814,23472.15143,12,2022,1,0,0.9113275570431079,166.0,1858.0,7.81,4008.8271428571434,6717.553515741959,7
2023-12-01,sector 75,3,270,17750,479.72,90,159.91,138.0,13936.0,65.88,4978.5,23809.18221,24511.89714,12,2023,1,0,0.7455106959761472,158.0,1887.0,12.73,3806.64375,6245.482097193912,8
2024-07-01,sector 75,2,232,17793,411.96,116,205.98,135.0,13612.0,61.27,3541.0,20373.9931,20806.56571,7,2024,0,0,0.8733192316630362,138.0,4978.5,65.88,3436.985555555556,5946.4372042890345,9
2019-05-01,sector 76,2,184,100295,1843.22,92,921.61,588.0,58639.0,39.35,9380.0,34986.94517,20656.36333,5,2019,0,0,2.866640671618259,,,,,,0
2019-07-01,sector 76,7,637,83326,5304.29,91,757.76,569.0,56254.0,61.99,9920.8,29738.60911,17260.33,7,2019,0,0,2.801946778740924,588.0,9380.0,39.35,1843.22,,1
2019-09-01,sector 76,14,1371,95171,13050.27,98,932.16,567.0,55994.0,45.35,8460.0,26143.3869,14108.51333,9,2019,0,0,3.640346997274481,569.0,9920.8,61.99,3573.755,2447.346067161324,2
2020-07-01,sector 76,1,77,97420,748.77,77,748.77,532.0,52376.0,274.26,38234.0,43408.26521,20324.70333,7,2020,0,0,2.2442730555736947,567.0,8460.0,45.35,6732.593333333333,5738.425762753522,3
2021-03-01,sector 76,8,1040,87890,9144.12,130,1143.01,524.0,51653.0,109.26,23714.0,44760.2869,20392.94,3,2021,0,0,1.963570970766052,532.0,38234.0,274.26,5236.6375,5559.186593158961,4
2021-04-01,sector 76,11,1478,71852,10617.54,134,965.23,521.0,51450.0,62.81,22704.0,42837.73585,12464.11167,4,2021,0,0,1.6773062015134492,524.0,23714.0,109.26,6018.134,5121.72828064219,5
2023-11-01,sector 76,11,1638,109168,17880.16,149,1625.47,570.0,57085.0,23.97,24220.0,50103.43401,41974.91167,11,2023,0,0,2.1788526506628565,521.0,22704.0,62.81,6784.701666666668,4950.90258337373,6
2024-06-01,sector 76,38,6524,105098,68569.88,172,1804.47,609.0,71352.0,25.78,25799.5,46653.70705,65815.96,6,2024,0,0,2.252725595575154,570.0,24220.0,23.97,8369.767142857143,6165.486593805105,7
2019-01-01,sector 77,52,5379,42373,22793.39,103,438.33,365.0,45912.0,3.21,6583.4,30047.46691,24675.96857,1,2019,0,0,1.4102020688438792,,,,,,0
2020-06-01,sector 77,32,3441,45726,14200.95,104,473.36,108.0,16828.0,5.71,19130.0,29960.84573,26766.28143,6,2020,0,0,1.526191897654419,365.0,6583.4,3.21,22793.39,,1
2020-09-01,sector 77,63,7444,46672,31559.8,113,526.0,90.0,13144.0,2.51,32297.0,32969.57942,32455.55714,9,2020,0,0,1.4156079883654153,108.0,19130.0,5.71,18497.17,6075.772590938536,2
2020-10-01,sector 77,69,7799,45770,34640.94,111,509.43,85.0,12533.0,2.08,18722.0,31614.31949,21472.49571,10,2020,0,0,1.447761670608713,90.0,32297.0,2.51,22851.38,8679.570292399274,3
2021-02-01,sector 77,26,2750,48310,10778.56,93,449.11,1512.0,146569.0,23.69,17440.0,30521.52608,28945.40429,2,2021,0,1,1.582817316322081,85.0,18722.0,2.08,25798.77,9218.010896547406,4
2021-04-01,sector 77,26,2341,50640,11856.89,90,456.03,1485.0,144098.0,31.1,32155.0,35522.53646,57006.78,4,2021,0,0,1.4255738763762815,1512.0,17440.0,23.69,22794.728,10433.126825428224,5
2022-11-01,sector 77,30,2994,51660,15466.55,100,515.55,870.0,104967.0,12.28,14005.0,39065.55091,15198.72429,11,2022,0,0,1.3223927167702139,1485.0,32155.0,31.1,20971.755,10345.022553709103,6
2023-04-01,sector 77,81,11703,76126,89086.2,144,1099.83,962.0,135899.0,16.85,40104.0,39984.04786,31650.45857,4,2023,0,0,1.9039092856868145,870.0,14005.0,12.28,20185.29714285714,9670.187248689852,7
2023-10-01,sector 77,128,16774,64361,107959.2,131,843.43,1142.0,167826.0,17.06,20300.0,36301.8598,29762.50857,10,2023,0,0,1.7729394679663217,962.0,40104.0,16.85,28797.91,25953.234704152004,8
2024-01-01,sector 77,46,5578,66271,36967.53,121,803.64,1360.0,183592.0,20.81,31106.0,37436.51462,21471.35143,1,2024,0,0,1.7702235550687597,1142.0,20300.0,17.06,37593.608888888884,35856.00316758284,9
2019-04-01,sector 78,6,750,19273,1445.31,125,240.88,101.0,13258.0,12.13,,,,4,2019,0,0,,,,,,,0
2019-06-01,sector 78,1,107,22145,237.39,107,237.39,95.0,12526.0,18.7,,,,6,2019,0,0,,101.0,,12.13,1445.31,,1
2020-05-01,sector 78,1,306,55119,1685.92,306,1685.92,90.0,11821.0,65.95,,,,5,2020,0,0,,95.0,,18.7,841.3499999999999,854.1284231308545,2
2021-03-01,sector 78,1,84,23468,196.19,84,196.19,69.0,9422.0,36.94,,,,3,2021,0,0,,90.0,,65.95,1122.8733333333332,776.2305348498817,3
2022-05-01,sector 78,7,858,26251,2252.38,123,321.77,70.0,8516.0,20.24,,,,5,2022,0,0,,69.0,,36.94,891.2025,785.0953629283939,4
2022-08-01,sector 78,4,714,34390,2454.05,178,613.51,65.0,7617.0,20.32,,,,8,2022,0,0,,70.0,,20.24,1163.438,912.6017115752086,5
2022-09-01,sector 78,2,277,19694,544.86,138,272.43,62.0,7208.0,17.77,,,,9,2022,0,0,,65.0,,20.32,1378.54,971.5383315134819,6
2022-11-01,sector 78,1,134,19167,256.17,134,256.17,55.0,6322.0,15.93,,,,11,2022,0,0,,62.0,,17.77,1259.4428571428573,941.2019872077458,7
2023-05-01,sector 78,1,135,45082,610.41,135,610.41,198.0,20909.0,112.78,,,,5,2023,0,0,,55.0,,15.93,1134.03375,940.8130189960702,8
2023-10-01,sector 78,47,7008,47974,33618.89,149,715.3,387.0,50807.0,17.37,,,,10,2023,0,0,,198.0,,112.78,1075.8533333333335,897.1915305970069,9
2024-01-01,sector 78,28,3253,44284,14405.36,116,514.48,416.0,53813.0,11.37,,,,1,2024,0,0,,387.0,,17.37,4330.157,10325.717263651362,10
2024-04-01,sector 78,21,2874,46769,13443.22,137,640.15,532.0,65972.0,20.34,,,,4,2024,0,0,,416.0,,11.37,5246.084545454545,10256.04939836618,11
2019-01-01,sector 79,52,5093,34027,17328.2,98,333.23,573.0,63483.0,17.92,4105.3,30590.90909,22998.356,1,2019,0,0,1.1123239227670825,,,,,,0
2019-04-01,sector 79,229,24216,37491,90786.73,106,396.45,793.0,92768.0,12.92,2515.7,25411.11111,20608.84,4,2019,0,0,1.4753782248130904,573.0,4105.3,17.92,17328.2,,1
2020-07-01,sector 79,73,9214,40142,36988.59,126,506.69,269.0,38049.0,8.09,33452.0,33485.48549,40221.364,7,2020,0,0,1.1987880543642673,793.0,2515.7,12.92,54057.465,51943.02469899543,2
