month,sector,num_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,is_december,is_february,year,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,month_historical_mean,sector_month_avg,months_since_start
2021-11-01,sector 11,36,5602.87,93,1539.0,39.1,5124.0,0,0,2021,1599.0,2838.0,38.75,8124.456176470589,4144.669845906883,16478.143333333333,11410.470000000001,34
2021-12-01,sector 11,72,11813.0,93,1539.0,36.08,1775.0,1,0,2021,1539.0,5124.0,39.1,8052.410857142857,4105.449164743173,26683.945000000003,12458.335,35
2022-01-01,sector 11,19,2660.36,92,1515.0,37.89,5018.0,0,0,2022,1539.0,1775.0,36.08,8156.871666666667,4094.628653042562,18280.439333333336,7130.863333333334,36
2022-02-01,sector 11,22,3223.53,91,1504.0,43.88,1502.0,0,1,2022,1515.0,5018.0,37.89,8008.317297297297,4137.244597348879,10622.698571428571,2058.7233333333334,37
2022-03-01,sector 11,49,7490.46,99,1604.0,42.12,2915.0,0,0,2022,1504.0,1502.0,43.88,7882.401842105263,4154.113082913324,22093.6,9170.743333333334,38
2022-04-01,sector 11,72,9340.97,85,1530.0,40.93,3373.0,0,0,2022,1604.0,2915.0,42.12,7872.3520512820505,4099.569724477628,17322.86333333333,8276.073333333332,39
2022-05-01,sector 11,71,9180.07,88,1459.0,35.24,2787.0,0,0,2022,1530.0,3373.0,40.93,7909.0675,4053.326746667483,22268.845333333335,7793.546666666666,40
2022-06-01,sector 11,57,10392.67,108,1417.0,34.94,3160.0,0,0,2022,1459.0,2787.0,35.24,7940.06756097561,4007.2587172990097,32358.634000000002,8641.773333333333,41
2022-07-01,sector 11,53,7059.9,88,1403.0,30.71,2687.0,0,0,2022,1417.0,3160.0,34.94,7998.4628571428575,3976.1390004069895,23845.29642857143,8688.146666666666,42
2022-08-01,sector 11,55,7684.61,93,1363.0,27.11,2118.0,0,0,2022,1403.0,2687.0,30.71,7976.635813953489,3931.125337360691,30284.243333333332,11173.436666666666,43
2022-09-01,sector 11,53,7906.8,118,1569.0,28.81,1183.0,0,0,2022,1363.0,2118.0,27.11,7969.998863636364,3885.395105684289,16364.110833333332,6726.526666666668,44
2022-10-01,sector 11,34,3711.12,82,1668.0,33.19,1707.0,0,0,2022,1569.0,1183.0,28.81,7968.594444444445,3841.00068581658,16740.184615384616,6504.8,45
2022-11-01,sector 11,32,4031.25,96,1638.0,36.35,1647.0,0,0,2022,1668.0,1707.0,33.19,7876.040652173913,3849.6078849418204,15641.583846153846,9474.603333333334,46
2022-12-01,sector 11,46,4903.61,88,1595.0,38.37,2856.0,1,0,2022,1638.0,1647.0,36.35,7794.236595744681,3848.615038129203,25540.026153846156,12243.223333333333,47
2023-01-01,sector 11,25,3556.13,101,1576.0,41.28,939.0,0,0,2023,1595.0,2856.0,38.37,7734.015208333333,3830.2440878578705,17304.184375,6013.2375,48
2023-02-01,sector 11,105,10972.25,85,1484.0,33.86,2906.0,0,1,2023,1576.0,939.0,41.28,7648.752244897959,3836.840837120683,10129.420666666667,2349.9249999999997,49
2023-03-01,sector 11,111,14277.04,108,1360.0,25.76,6340.0,0,0,2023,1484.0,2906.0,33.86,7715.2222,3826.463731758399,21180.90375,8750.6725,50
2023-04-01,sector 11,60,7261.7,90,1453.0,25.04,2511.0,0,0,2023,1360.0,6340.0,25.76,7843.885294117647,3897.8522262699257,16823.995,8542.2975,51
2023-05-01,sector 11,62,7208.59,90,1391.0,22.54,4107.0,0,0,2023,1453.0,2511.0,25.04,7832.689423076923,3860.2931427271087,21450.796875,8140.1775,52
2023-06-01,sector 11,43,5371.59,92,1340.0,21.91,3798.0,0,0,2023,1391.0,4107.0,22.54,7820.9139622641505,3823.955794041306,30985.76125,9079.4975,53
2023-07-01,sector 11,34,4261.17,90,1307.0,21.17,3174.0,0,0,2023,1340.0,3798.0,21.91,7775.556111111112,3802.346007126026,22726.27,8281.085,54
2023-08-01,sector 11,46,5737.99,88,1201.0,19.74,2860.0,0,0,2023,1307.0,3174.0,21.17,7711.658181818182,3796.6642549787925,28545.81,10301.23,55
2023-09-01,sector 11,42,5283.75,89,1303.0,27.85,3381.5,0,0,2023,1201.0,2860.0,19.74,7676.414107142858,3771.2245831124824,15713.548461538461,7021.595,56
2023-10-01,sector 11,48,5959.29,86,1255.0,28.27,2391.0,0,0,2023,1303.0,3381.5,27.85,7634.437543859649,3750.8137755317657,15809.537142857142,5806.38,57
2023-11-01,sector 11,20,2621.63,91,1236.0,32.79,1950.0,0,0,2023,1255.0,2391.0,28.27,7605.5556896551725,3724.2674087919445,14812.274285714286,8113.765,58
2023-12-01,sector 11,16,2226.52,97,1433.0,43.8,3145.5,1,0,2023,1236.0,1950.0,32.79,7521.082372881356,3748.604492711985,24065.99642857143,10408.32,59
2024-01-01,sector 11,41,5313.07,91,1391.0,41.08,2280.0,0,0,2024,1433.0,3145.5,43.8,7432.839666666667,3779.0305713430857,16495.47529411765,5521.816000000001,60
2024-02-01,sector 11,9,1090.71,85,1383.0,49.42,1323.0,0,1,2024,1391.0,2280.0,41.08,7398.0893442622955,3757.221961879933,10182.0975,4074.3899999999994,61
2024-03-01,sector 11,56,6894.46,86,1325.0,44.52,4842.0,0,0,2024,1383.0,1323.0,49.42,7296.357419354838,3811.4245531821543,20774.79411764706,9855.946,62
2024-04-01,sector 11,22,2705.45,89,1294.0,50.05,3802.0,0,0,2024,1325.0,4842.0,44.52,7289.978095238095,3780.901373802991,16261.507058823528,8286.178,63
2024-05-01,sector 11,32,3909.29,94,1269.0,45.41,2828.0,0,0,2024,1294.0,3802.0,50.05,7218.34484375,3794.2998925589673,20613.02,7953.860000000001,64
2024-06-01,sector 11,28,3690.76,90,1240.0,41.82,5411.0,0,0,2024,1269.0,2828.0,45.41,7167.436307692307,3786.8485832663223,29479.045294117648,8337.916000000001,65
2024-07-01,sector 11,26,3633.94,95,1220.0,44.43,2098.0,0,0,2024,1240.0,5411.0,41.82,7114.759393939394,3781.896874272274,21572.20125,7477.101999999999,66
2019-01-01,sector 12,6,1349.33,113,296.0,5.99,0.0,0,0,2019,,,,,,15874.230555555558,,0
2019-02-01,sector 12,186,36457.26,99,327.0,4.69,0.0,0,1,2019,296.0,0.0,5.99,1349.33,,9647.31,,1
2019-03-01,sector 12,43,9448.16,106,270.0,4.97,0.0,0,0,2019,327.0,0.0,4.69,18903.295000000002,24825.05537642263,20003.664444444446,,2
2019-04-01,sector 12,25,5833.06,113,239.0,4.77,238.0,0,0,2019,270.0,0.0,4.97,15751.583333333334,18383.18651677759,15508.392777777779,,3
2019-05-01,sector 12,37,8737.97,114,204.0,4.58,228.0,0,0,2019,239.0,238.0,4.77,13271.952500000001,15807.866415771981,19685.035,,4
2019-06-01,sector 12,43,10776.09,118,173.0,3.71,233.0,0,0,2019,204.0,228.0,4.58,12365.155999999999,13839.35980911798,28046.36277777778,,5
2019-07-01,sector 12,19,4881.25,122,140.0,2.92,207.9,0,0,2019,173.0,233.0,3.71,12100.311666666666,12395.28777666645,20517.009411764706,,6
2019-08-01,sector 12,20,5120.86,121,121.0,4.45,226.0,0,0,2019,140.0,207.9,2.92,11069.017142857143,11639.628200785619,26916.68,,7
2019-09-01,sector 12,26,6744.51,122,98.0,3.93,196.0,0,0,2019,121.0,226.0,4.45,10325.4975,10979.485218460512,14968.562857142857,,8
2019-10-01,sector 12,14,3747.24,124,81.0,3.49,204.0,0,0,2019,98.0,196.0,3.93,9927.61,10339.501383940138,15152.854,,9
2019-11-01,sector 12,5,1437.41,130,74.0,3.94,198.0,0,0,2019,81.0,204.0,3.49,9309.573,9942.163787242527,13999.564666666667,,10
2019-12-01,sector 12,16,4730.48,120,266.0,15.37,837.0,1,0,2019,74.0,198.0,3.94,8593.921818181818,9726.031125260517,22610.031333333336,,11
2020-01-01,sector 12,17,5250.12,115,249.0,14.81,131.0,0,0,2020,266.0,837.0,15.37,8271.968333333332,9340.231399805149,15109.76210526316,1349.33,12
2020-02-01,sector 12,7,2145.16,121,243.0,16.71,355.0,0,1,2020,249.0,131.0,14.81,8039.518461538462,8981.77918395983,11136.751666666667,36457.26,13
2020-03-01,sector 12,17,5041.5,115,228.0,17.77,655.0,0,0,2020,243.0,355.0,16.71,7618.492857142856,8772.027541927218,19448.11157894737,9448.16,14
2020-04-01,sector 12,28,8310.0,108,203.0,13.99,439.0,0,0,2020,228.0,655.0,17.77,7446.693333333333,8479.084517599482,14999.164736842105,5833.06,15
2020-05-01,sector 12,70,21768.5,113,225.0,9.1,1047.0,0,0,2020,203.0,439.0,13.99,7500.65,8194.41662289228,19108.873684210525,8737.97,16
2020-06-01,sector 12,62,19498.79,112,248.0,7.71,2146.0,0,0,2020,225.0,1047.0,9.1,8339.935294117648,8656.008403783118,27137.40105263158,10776.09,17
2020-07-01,sector 12,47,14838.62,111,205.0,5.61,2410.0,0,0,2020,248.0,2146.0,7.71,8959.871666666666,8799.819390595301,19648.35611111111,4881.25,18
2020-08-01,sector 12,60,19916.59,114,261.0,5.68,3990.0,0,0,2020,205.0,2410.0,5.61,9269.27947368421,8657.58085776562,25463.625333333333,5120.86,19
2020-09-01,sector 12,95,30620.14,109,301.0,5.18,4433.0,0,0,2020,261.0,3990.0,5.68,9801.645,8756.542438083232,14420.292666666668,6744.51,20
2020-10-01,sector 12,89,29529.69,114,216.0,3.18,1910.0,0,0,2020,301.0,4433.0,5.18,10793.001904761904,9668.595681972445,14440.003125,3747.24,21
2020-11-01,sector 12,86,27674.36,110,265.0,3.74,3917.0,0,0,2020,216.0,1910.0,3.18,11644.669545454546,10246.348708693155,13214.43,1437.41,22
2020-12-01,sector 12,112,35010.6,114,332.0,4.12,2993.0,1,0,2020,265.0,3917.0,3.74,12341.612608695654,10554.017101565993,21492.559375,4730.48,23
2021-01-01,sector 12,45,14692.8,113,213.0,2.66,4728.0,0,0,2021,332.0,2993.0,4.12,13286.15375,11311.770114215129,14616.780000000002,3299.725,24
2021-02-01,sector 12,35,11336.05,110,189.0,2.51,3990.0,0,1,2021,213.0,4728.0,2.66,13342.4196,11077.17397627003,10663.51,19301.21,25
2021-03-01,sector 12,61,20112.08,113,144.0,2.06,8132.0,0,0,2021,189.0,3990.0,2.51,13265.251538461538,10860.499971055364,18727.781,7244.83,26
2021-04-01,sector 12,35,11418.3,113,94.0,1.56,7221.0,0,0,2021,144.0,8132.0,2.06,13518.837777777777,10730.804488146168,14664.7065,7071.530000000001,27
2021-05-01,sector 12,19,6299.56,117,53.0,1.08,2102.0,0,0,2021,94.0,7221.0,1.56,13443.81857142857,10537.69067278332,19241.855,15253.235,28
2021-06-01,sector 12,15,5150.61,112,35.0,1.05,4800.0,0,0,2021,53.0,2102.0,1.08,13197.464827586206,10432.50309472674,26755.470500000003,15137.44,29
2021-07-01,sector 12,7,3164.93,122,26.0,0.95,2700.0,0,0,2021,35.0,4800.0,1.05,12929.236333333334,10355.79607799902,19395.21210526316,9859.935000000001,30
2021-08-01,sector 12,2,938.82,122,21.0,0.93,2886.0,0,0,2021,26.0,2700.0,0.95,12614.25870967742,10331.664919120487,25116.935625000002,12518.725,31
2021-09-01,sector 12,3,1115.4,119,17.0,1.28,2733.0,0,0,2021,21.0,2886.0,0.93,12249.40125,10371.105951205058,15432.783125,18682.325,32
2021-10-01,sector 12,2,824.79,111,15.0,1.9,1288.0,0,0,2021,17.0,2733.0,1.28,11912.007272727273,10390.146228902193,15327.631764705882,16638.465,33
2021-11-01,sector 12,2,704.55,99,13.0,2.65,1657.0,0,0,2021,15.0,1288.0,1.9,11585.912647058823,10406.692692018196,14065.014117647059,14555.885,34
2021-12-01,sector 12,1,424.85,187,12.0,4.02,3033.0,1,0,2021,13.0,1657.0,2.65,11275.016571428572,10416.187094605075,22287.738235294117,19870.54,35
2022-01-01,sector 12,1,438.81,122,11.0,5.68,2157.0,0,0,2022,12.0,3033.0,4.02,10973.623055555556,10424.356597933465,14620.400000000001,7097.416666666667,36
2022-02-01,sector 12,1,478.43,122,10.0,5.65,2480.0,0,1,2022,11.0,2157.0,5.68,10688.898378378379,10423.444637104141,10697.136999999999,16646.156666666666,37
2022-04-01,sector 12,1,379.94,99,9.0,7.14,1985.0,0,0,2022,10.0,2480.0,5.65,10420.201842105263,10414.186372598198,14510.115714285714,8520.453333333333,38
2022-05-01,sector 12,1,380.01,100,8.0,7.46,1289.0,0,0,2022,9.0,1985.0,7.14,10162.75923076923,10401.249096736406,18625.55523809524,12268.676666666666,39
2022-06-01,sector 12,1,442.55,121,8.0,8.33,3017.0,0,0,2022,8.0,1289.0,7.46,9918.1905,10382.896405960004,25726.66761904762,11808.496666666666,40
2022-07-01,sector 12,1,383.82,99,22.0,39.33,2383.0,0,0,2022,8.0,3017.0,8.33,9687.07731707317,10358.54090925455,18583.698,7628.266666666666,41
2022-08-01,sector 12,1,473.61,123,21.0,38.33,1913.0,0,0,2022,22.0,2383.0,39.33,9465.57119047619,10331.652358771244,23694.69352941177,8658.756666666666,42
2022-09-01,sector 12,4,1851.07,122,17.0,21.36,1959.0,0,0,2022,21.0,1913.0,38.33,9256.455813953487,10299.606635650433,14590.584117647059,12826.683333333334,43
2022-12-01,sector 12,2,913.5,122,14.0,6.28,3547.0,1,0,2022,17.0,1959.0,21.36,9088.15159090909,10240.177425120097,21073.133333333335,13388.643333333332,44
2023-02-01,sector 12,1,377.29,100,15.0,5.76,2328.0,0,1,2023,14.0,3547.0,6.28,8906.492666666667,10196.225882905354,10210.531904761903,12604.225,45
2023-03-01,sector 12,1,460.35,121,15.0,10.3,2984.0,0,0,2023,15.0,2328.0,5.76,8721.075217391304,10160.42301651784,18793.7,11533.913333333336,46
2023-04-01,sector 12,1,383.11,100,14.0,10.6,1293.0,0,0,2023,15.0,2984.0,10.3,8545.31510638298,10121.357626640605,13867.835,6485.325,47
2023-08-01,sector 12,1,467.45,123,13.0,11.92,1988.0,0,0,2023,14.0,1293.0,10.6,8375.269166666667,10082.173157179579,22404.633333333335,6612.47,48
2023-11-01,sector 12,1,473.26,121,12.0,10.2,1884.0,0,0,2023,13.0,1988.0,11.92,8213.885102040816,10040.35351700288,13322.766111111112,9938.773333333333,49
2024-03-01,sector 12,1,471.48,121,11.0,9.26,1752.0,0,0,2024,12.0,1884.0,10.2,8059.0726,9997.48587912079,17960.36590909091,8765.522500000001,50
2024-05-01,sector 12,1,312.98,142,10.0,7.45,1711.5,0,0,2024,11.0,1752.0,9.26,7910.296274509804,9953.872792611919,17796.212272727273,9296.51,51
2024-06-01,sector 12,1,205.25,93,10.0,8.66,1870.0,0,0,2024,10.0,1711.5,7.45,7764.194038461539,9911.953971563682,24577.38954545454,8967.01,52
2019-01-01,sector 13,150,60304.86,99,1093.0,10.31,25709.982,0,0,2019,,,,,,13975.782272727274,,0
2019-02-01,sector 13,73,28721.36,97,1274.0,11.16,32010.604,0,1,2019,1093.0,25709.982,10.31,60304.86,,9763.566363636362,,1
2019-03-01,sector 13,293,116499.57,98,767.0,6.07,23493.22,0,0,2019,1274.0,32010.604,11.16,44513.11,22332.907023605323,17199.979565217393,,2
2019-04-01,sector 13,87,34810.78,99,703.0,5.76,29317.2,0,0,2019,767.0,23493.22,6.07,68508.59666666666,44460.426326937464,13281.542608695652,,3
2019-05-01,sector 13,80,32968.83,97,633.0,5.1,42851.7,0,0,2019,703.0,29317.2,5.76,60084.1425,40021.31163276751,17036.071739130435,,4
2019-06-01,sector 13,124,51037.75,99,541.0,4.43,48350.9,0,0,2019,633.0,42851.7,5.1,54661.08,36719.57343161615,23517.731304347824,,5
2019-07-01,sector 13,60,24193.6,99,432.0,4.05,42092.51,0,0,2019,541.0,48350.9,4.43,54057.19166666667,32876.279368485375,17717.03714285714,,6
2019-08-01,sector 13,72,28917.89,99,379.0,3.6,38311.0,0,0,2019,432.0,42092.51,4.05,49790.96428571428,32064.20111886196,21250.04473684211,,7
2019-09-01,sector 13,60,25571.64,103,324.0,4.57,44643.0,0,0,2019,379.0,38311.0,3.6,47181.83,30589.219708711575,13882.833333333334,,8
2019-10-01,sector 13,17,6695.68,93,311.0,5.18,34390.0,0,0,2019,324.0,44643.0,4.57,44780.69777777778,29506.384743419425,14521.918333333333,,9
2019-11-01,sector 13,35,14901.04,101,284.0,5.33,52514.0,0,0,2019,311.0,34390.0,5.18,40972.196,30313.97852519498,12646.476315789472,,10
2019-12-01,sector 13,39,19782.15,112,599.0,12.64,53704.0,1,0,2019,284.0,52514.0,5.33,38602.09090909091,29813.335006081914,20012.100000000002,,11
2020-01-01,sector 13,15,6301.1,95,592.0,14.77,25274.0,0,0,2020,599.0,53704.0,12.64,37033.762500000004,28940.41491454346,15990.09,60304.86,12
2020-02-01,sector 13,29,11849.54,91,564.0,17.36,3866.0,0,1,2020,592.0,25274.0,14.77,34669.71153846154,28989.749242462658,10587.818260869566,28721.36,13
2020-03-01,sector 13,40,17293.73,96,532.0,18.69,34183.0,0,0,2020,564.0,3866.0,17.36,33039.69928571429,28512.38570748036,21337.462499999998,116499.57,14
2020-04-01,sector 13,25,10540.61,94,509.0,17.13,47041.0,0,0,2020,532.0,34183.0,18.69,31989.968,27774.392517056378,14178.594166666668,34810.78,15
2020-05-01,sector 13,32,14137.87,95,480.0,16.58,42926.0,0,0,2020,509.0,47041.0,17.13,30649.383125,27363.18279413678,17699.936666666665,32968.83,16
2020-06-01,sector 13,266,112548.52,93,434.0,7.04,63135.0,0,0,2020,480.0,42926.0,16.58,29678.117647058825,26795.22997705271,24664.398749999997,51037.75,17
2020-07-01,sector 13,53,21832.23,93,404.0,6.0,81928.0,0,0,2020,434.0,63135.0,7.04,34282.02888888889,32515.81081611636,18011.426363636365,24193.6,18
2020-08-01,sector 13,72,29903.25,92,348.0,4.78,59272.0,0,0,2020,404.0,81928.0,6.0,33626.77631578947,31728.505349744908,21633.436999999998,28917.89,19
2020-09-01,sector 13,70,31888.99,98,378.0,4.81,58430.0,0,0,2020,348.0,59272.0,4.78,33440.6,30893.481127161507,14498.033684210526,25571.64,20
2020-10-01,sector 13,65,19970.44,91,602.0,6.65,58369.0,0,0,2020,378.0,58430.0,4.81,33366.71380952381,30113.144304415884,14110.01105263158,6695.68,21
2020-11-01,sector 13,112,37037.37,92,560.0,5.45,75560.0,0,0,2020,602.0,58369.0,6.65,32757.792272727274,29525.882165213712,12759.2045,14901.04,22
2020-12-01,sector 13,189,66482.72,96,735.0,8.0,53577.0,1,0,2020,560.0,75560.0,5.45,32943.86086956522,28860.83423542014,20000.6025,19782.15,23
2021-01-01,sector 13,199,56740.46,88,1161.0,10.59,79095.0,0,0,2021,735.0,53577.0,8.0,34341.31333333333,29044.820440188443,15586.382083333336,33302.98,24
2021-02-01,sector 13,124,36744.05,90,1176.0,10.04,57093.0,0,1,2021,1161.0,79095.0,10.59,35237.2792,28784.030274183857,10640.39,20285.45,25
2021-03-01,sector 13,243,91015.92,93,1000.0,7.06,64730.0,0,0,2021,1176.0,57093.0,10.04,35295.23192307692,28204.02283971278,21175.7132,66896.65000000001,26
2021-04-01,sector 13,187,74611.79,96,1196.0,7.15,63510.0,0,0,2021,1000.0,64730.0,7.06,37358.96111111111,29662.508892008173,14033.0748,22675.695,27
2021-05-01,sector 13,166,69778.57,95,1047.0,5.92,61370.0,0,0,2021,1196.0,63510.0,7.15,38689.419285714284,29947.29024251986,17557.454,23553.350000000002,28
2021-06-01,sector 13,123,53898.45,98,983.0,5.89,37180.0,0,0,2021,1047.0,61370.0,5.92,39761.458965517246,29968.96710196415,28179.7636,81793.13500000001,29
2021-07-01,sector 13,106,46843.95,96,868.0,5.62,42234.0,0,0,2021,983.0,37180.0,5.89,40232.692,29560.624086295233,18177.548260869564,23012.915,30
2021-08-01,sector 13,122,51198.64,95,769.0,4.94,34901.0,0,0,2021,868.0,42234.0,5.62,40445.958387096776,29088.01767509617,22027.237619047617,29410.57,31
2021-09-01,sector 13,79,33835.92,97,694.0,5.36,35173.0,0,0,2021,769.0,34901.0,4.94,40781.9796875,28678.074236764864,15367.5815,28730.315000000002,32
2021-10-01,sector 13,116,42723.32,93,1099.0,9.59,17146.0,0,0,2021,694.0,35173.0,5.36,40571.493030303034,28252.309580429268,14403.032500000001,13333.06,33
2021-11-01,sector 13,134,39695.67,89,939.0,8.8,25630.0,0,0,2021,1099.0,17146.0,9.59,40634.78205882353,27823.398733842245,13915.30761904762,25969.205,34
2021-12-01,sector 13,167,64595.35,95,778.0,6.97,30687.0,1,0,2021,939.0,25630.0,8.8,40607.95028571429,27411.63707249151,22214.036666666667,43132.435,35
2022-01-01,sector 13,40,12960.57,80,749.0,7.48,31345.0,0,0,2022,778.0,30687.0,6.97,41274.26694444445,27311.399471816247,17232.5452,41115.473333333335,36
2022-02-01,sector 13,20,7855.43,95,738.0,8.76,18963.0,0,1,2022,749.0,31345.0,7.48,40509.03189189189,27328.728138531744,11684.5364,25771.650000000005,37
2022-03-01,sector 13,39,18012.33,100,712.0,9.12,34055.0,0,0,2022,738.0,18963.0,8.76,39649.72657894737,27472.41173556623,23861.875,74936.40666666666,38
2022-04-01,sector 13,32,14975.72,100,669.0,10.19,24460.0,0,0,2022,712.0,34055.0,9.12,39094.92153846154,27329.04202158311,16363.025384615383,39987.72666666666,39
2022-05-01,sector 13,48,23146.01,104,625.0,11.51,28356.0,0,0,2022,669.0,24460.0,10.19,38491.9415,27244.61881605101,19565.958461538463,38961.756666666675,40
2022-06-01,sector 13,49,24114.7,104,577.0,15.74,32025.0,0,0,2022,625.0,28356.0,11.51,38117.65048780487,27008.449924150307,29168.94384615385,72494.90666666666,41
2022-07-01,sector 13,40,18632.8,99,585.0,15.61,28464.0,0,0,2022,577.0,32025.0,15.74,37784.24690476191,26764.405139221344,19371.981666666667,30956.593333333334,42
2022-08-01,sector 13,30,14586.11,101,543.0,13.84,33440.0,0,0,2022,585.0,28464.0,15.61,37338.86441860465,26604.65269021901,23353.210454545453,36673.26,43
2022-09-01,sector 13,27,12813.31,100,519.0,13.93,29813.0,0,0,2022,543.0,33440.0,13.84,36821.75636363636,26516.26928460662,16247.02619047619,30432.183333333334,44
2022-10-01,sector 13,23,10652.11,101,494.0,13.8,28274.0,0,0,2022,519.0,29813.0,13.93,36288.23533333334,26456.411650721886,15751.617619047618,23129.813333333335,45
2022-11-01,sector 13,29,13420.37,101,475.0,14.64,29459.0,0,0,2022,494.0,28274.0,13.8,35730.928260869565,26432.454502068078,15087.142272727273,30544.693333333333,46
2022-12-01,sector 13,56,25801.37,100,403.0,12.11,30238.6,1,0,2022,475.0,29459.0,14.64,35256.23553191489,26345.33604681488,24140.46,50286.74,47
2023-01-01,sector 13,17,7100.54,100,388.0,13.1,26296.0,0,0,2023,403.0,30238.6,12.11,35059.25916666666,26099.26294813297,17068.23846153846,34076.7475,48
2023-02-01,sector 13,37,16362.37,98,366.0,11.99,53163.0,0,1,2023,388.0,26296.0,13.1,34488.67306122449,26132.99274195044,11537.263076923078,21292.595,49
2023-03-01,sector 13,36,16486.11,100,318.0,9.98,68591.5,0,0,2023,366.0,53163.0,11.99,34126.147000000004,25991.674675201506,23645.225185185183,60705.3875,50
2023-04-01,sector 13,32,14885.46,100,298.0,8.95,37003.0,0,0,2023,318.0,68591.5,9.98,33780.26392156863,25848.73690674816,16311.643703703703,33734.725,51
2023-05-01,sector 13,34,15369.57,97,273.0,8.09,39107.0,0,0,2023,298.0,37003.0,8.95,33416.902307692304,25727.83948486272,19698.552962962964,35007.82000000001,52
2023-06-01,sector 13,29,12476.64,94,237.0,8.27,44690.0,0,0,2023,273.0,39107.0,8.09,33076.386603773586,25599.567587942693,28981.74962962963,60399.855,53
2023-07-01,sector 13,17,7176.45,96,228.0,8.06,37112.4,0,0,2023,237.0,44690.0,8.27,32694.90981481481,25511.39589637123,19342.414399999998,27875.645,54
2023-08-01,sector 13,19,8931.97,101,209.0,8.2,31899.7,0,0,2023,228.0,37112.4,8.06,32230.93781818182,25507.22916096625,22972.03217391304,31151.4725,55
2023-09-01,sector 13,14,6421.58,100,196.0,8.93,39217.9,0,0,2023,209.0,31899.7,8.2,31814.88482142857,25465.32766773934,16090.948181818181,26027.465,56
2023-10-01,sector 13,24,10537.76,98,167.0,8.22,34679.0,0,0,2023,196.0,39217.9,8.93,31369.388245614035,25460.07642466949,15519.82181818182,20010.387499999997,57
2023-11-01,sector 13,17,8238.45,105,150.0,8.38,43446.0,0,0,2023,167.0,34679.0,8.22,31010.22224137931,25383.563631266414,15014.673913043478,26263.6125,58
